Date,"1A, 0.90","1A, 0.95","1A, 0.97","2A, 0.90","2A, 0.95","2A, 0.97","3A, 0.90","3A, 0.95","3A, 0.97","3B, 0.90","3B, 0.95","3B, 0.97","4A, 0.90","4A, 0.95","4A, 0.97","4B, 0.90","4B, 0.95","4B, 0.97","5A, 0.90","5A, 0.95","5A, 0.97","5B, 0.90","5B, 0.95","5B, 0.97","6A, 0.90","6A, 0.95","6A, 0.97","6B, 0.90","6B, 0.95","6B, 0.97","6C, 0.90","6C, 0.95","6C, 0.97","7A, 0.90","7A, 0.95","7A, 0.97"
2031-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2031-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2032-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2033-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2034-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2035-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-11-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2036-12-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-01-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-02-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-03-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-04-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-05-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-06-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-07-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-08-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-09-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
2037-10-01,20.19,16.18,14.64,19.93,14.97,13.36,14.59,12.94,12.73,14.46,12.45,11.93,14.59,12.58,12.11,13.89,11.85,11.52,20.009,15.833,14.31,17.74,15.298,13.969,18.545,14.865,13.595,17.49,14.105,12.87,16.01810526,12.89105263,11.80368421,15.434,13.91,13.413
